date,text
2021-10-23 13:31:51,"President of Bolivia Luis Alberto Arce Catacora LuchoXBolivia: ""This is my second dose of the #SputnikV vaccine. We… https://t.co/53bsmLyxnT"
2021-10-23 13:31:28,"Update: My arm hurts next day, but that is the only issue. 
#Moderna #BoosterShots https://t.co/wKjacI9rtX"
2021-10-23 13:28:17,@doctorsoumya Sinopharm was given EUL by @WHO within a span of only 10 days after submission of data. Decision to a… https://t.co/eTx3yRS3Qt
2021-10-23 13:27:58,"Just got my #moderna #boosterdose and my #FluShot 

Gonna grab allll the snacks and prepare for a low key weekend!"
2021-10-23 13:23:12,@doctorsoumya you are tweeting but you cant take emergency meeting for #EUL for #COVAXIN. Pfizer &amp; Moderna cost aro… https://t.co/MqpjUvcRhv
2021-10-23 13:22:20,@WHO Wht u meant by many?10% of 1.35bn ppl are already vaccinated by #COVAXIN &amp; many r in line for more &amp; U still w… https://t.co/9RWLJ3gJyh
2021-10-23 13:20:45,"@BBCSounds @doctorsoumya @WHO is a part of Pfizer, Moderna lobby who gain by the delay in granting approval for… https://t.co/erk8zmw5i5"
2021-10-23 13:19:47,"@UKHSA Watch my video supporting the #CovidVaccine and encouraging those that haven't, to get vaccinated. Together… https://t.co/blz3CRLmbR"
2021-10-23 13:17:11,"The United States has approved the use of the #Moderna and #JohnsonandJohnson vaccines as booster jabs, and has sai… https://t.co/NZ9HxDWF1p"
2021-10-23 13:16:21,Sweden extends pause of Moderna vaccine for younger age group https://t.co/TpKkxhBjbR #COVID19 #Moderna
2021-10-23 13:06:39,Booster activated! Let see what the next 24 hours bring! #moderna
2021-10-23 13:00:57,"@WHO @who 2weeks passed by since 05/10/2021 tweet from you,but still you are not out with the review? What’s wrong… https://t.co/A2xdzNrTxB"
2021-10-23 12:59:45,@SuchitraElla @PMOIndia @OfficeOf_MM @MoHFW_INDIA @NITIAyog Awaiting for this overdue Covaxin approval. Shame on WH… https://t.co/b3HTKcFJYF
2021-10-23 12:59:36,#Singapore's drug regulators have granted interim approval for China's #Sinovac vaccine. But due to its relatively… https://t.co/WbFUfs5yZB
2021-10-23 12:54:06,"#Sweden Suspends #Moderna Shot Indefinitely After Vaxxed Patients Develop Crippling Heart Condition
https://t.co/VsEKujCZLl"
2021-10-23 12:52:15,Got my #Covid_19 Booster Shot 💉❤️ #Moderna  Please ! Get the shot to protect yourself and others ❤️❤️❤️… https://t.co/jQfytl4OcH
2021-10-23 12:49:03,"18-44 #URBAN #Bengaluru #CovidVaccine Availability for 20/10 at 03:00PM
FREE Slots 0
PAID Slots 
#COVISHIELD – Dose… https://t.co/SV17EuxIjp"
2021-10-23 12:49:00,"#Vaccine, Vision &amp; Vishwas - Brains behind India’s #Covaxin. 
On Frankly Speaking with Navika Kumar, Bharat Biotech… https://t.co/C8qGoshkcM"
2021-10-23 12:47:55,"@DrTedros  why not #COVAXIN approve..
We want #COVAXIN 🙇🏻‍♂️🙇🏻‍♂️🙇🏻‍♂️🙇🏻‍♂️ https://t.co/sHdgpq8SvD"
2021-10-23 12:47:24,@SuchitraElla @PMOIndia @OfficeOf_MM @MoHFW_INDIA @NITIAyog All this will only be meaningful if #Covaxin is accepte… https://t.co/jCCpzn4iOZ
2021-10-23 12:47:19,"@WHO @doctorsoumya @AjitDoval3 @PMOIndia  
Country keep SUSPENDING #moderna vaccine. When EUL of #COVAXIN you have… https://t.co/ozAnJJZCrv"
2021-10-23 12:41:43,"China provides vaccine to Myanmar
https://t.co/NPmQrHGIwJ via @DiplomaticIns

#China #Myanmar #Vaccines #Sinopharm… https://t.co/N6ERtq0Mlz"
2021-10-23 12:40:20,"#Sinovac #COVID19 vaccine to be included in #Singapore's national vaccination programme, HOWEVER, you will only be… https://t.co/6EtTKTJSCW"
2021-10-23 12:36:44,I got my Moderna booster yesterday!  No side effects.  #Moderna #BoosterJab #VaccineSideEffects
2021-10-23 12:27:14,Would love to know what % adverse effects haven't been reported. We know this is just a sampling. #scary… https://t.co/G5d7eBh9yv
2021-10-23 12:27:06,@Reuters But they have #SputnikV!!!
2021-10-23 12:24:04,"45+ #URBAN #Bengaluru #CovidVaccine Availability for 20/10 at 03:30PM
FREE Slots 0
PAID Slots 
#COVISHIELD – Dose1:… https://t.co/1fPJOeqhFK"
2021-10-23 12:19:30,"""Moderna COVID-19 vaccine approved by MHRA in 12-17 year olds""

17th August 2021 #Moderna

https://t.co/IXXqHNgnz8"
2021-10-23 12:18:55,"$MRNA enters an Uptrend as Momentum Indicator exceeded the 0 level on October 18, 2021. View odds for this and othe… https://t.co/jJ3zTmbS9Z"
2021-10-23 12:18:44,#COVAXIN will be given EUA on oct26!!! Let's hope for the best✅
2021-10-23 12:18:25,Got my Moderna booster yesterday! #BoosterShots #Moderna #VaccinesWork #FCovid
2021-10-23 12:15:09,"When reading this, it's worth noting that #Moderna is still approved for use in 12 year olds in the UK. https://t.co/ipxkkBdjwq"
2021-10-23 12:02:29,"@mansukhmandviya #Covaxin is not yet approved by @WHO @doctorsoumya @DrMikeRyan, millions have affected due to this… https://t.co/4HceOrbaH2"
2021-10-23 12:01:33,"The number of Covid-19 cases today, 23 October 2021.
Remember to observe safety and protective measures when you’re… https://t.co/v0X0BEuo24"
2021-10-23 12:01:09,"We have #COVID19vaccine boosters for eligible people who received the #Pfizer, #Moderna or #JohnsonAndJohnson vacci… https://t.co/ecOKFQUU7A"
2021-10-23 12:00:33,@SRuhle Maybe the hatred shown by Stephanie stems from fear; fear her vaccine isn't going to protect her.  And mayb… https://t.co/7FpdE6RSQl
2021-10-23 12:00:28,"45+ #BBMP #Bengaluru #CovidVaccine Availability for 23/10 at 05:30PM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:8… https://t.co/lX3jk1I7jJ"
2021-10-23 12:00:18,"45+ #URBAN #Bengaluru #CovidVaccine Availability for 23/10 at 05:30PM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:… https://t.co/s5fMqoU3Vd"
2021-10-23 12:00:00,Confused about why #SputnikV won’t join #VaccineRolloutSA? Here’s a quick explainer. https://t.co/Q5DhGjDLDS https://t.co/k5Gh8YCRkF
2021-10-23 11:59:40,23/wv #Sinovac Fair solution 👇🏼to Wuhan Virus? https://t.co/cHsBglBsCC
2021-10-23 11:49:19,#ZeroCovid VS #BillyJack.com #WEF #Impfzwang #BuildBackBetter *Go: #PeerTube* #AstraZenaca #SputnikV (*AP*) @wef Ne… https://t.co/J4ne1qM04u
2021-10-23 11:47:22,@mansukhmandviya #covaxin sir pls
2021-10-23 11:36:11,"I believe in ""cutie"" supremacy. Answered prayers, finally!

#Firstdose
#PfizerBiontech 
#PfizerCutie https://t.co/B3ceZlSkFK"
2021-10-23 11:30:25,"18-44 #BBMP #Bengaluru #CovidVaccine Availability for 23/10 at 05:00PM
FREE Slots 
#COVISHIELD - Dose1:2188, Dose2:… https://t.co/0bIpCMwvYJ"
2021-10-23 11:30:14,"18-44 #URBAN #Bengaluru #CovidVaccine Availability for 23/10 at 05:00PM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose… https://t.co/FvxZSwvnlB"
2021-10-23 11:30:04,"18-44 #RURAL #Bengaluru #CovidVaccine Availability for 23/10 at 05:00PM
FREE Slots 
#COVISHIELD - Dose1:114, Dose2:… https://t.co/OQpsCeY9dY"
2021-10-23 11:29:26,@MoHFW_INDIA @PMOIndia @mansukhmandviya @ianuragthakur @DrBharatippawar When will @WHO provide approval for #COVAXIN ? Why so much delay?
2021-10-23 11:26:26,"This will be HUGE for #COVAXIN #Ocugen $OCGN #OCGN #BharatBiotech 

https://t.co/F2Lwu7bPd1"
2021-10-23 11:25:40,@WHO @DrTedros @WHO are you interesting for global  vaccinations against Covid -19 and you have not approve… https://t.co/nMTdOD2Xk1
2021-10-23 11:19:54,"@Constit21551093 @thewire_in @AjoyAshirwad Haven’t heard of #covaxin, eh, genius?"
2021-10-23 11:17:53,"""@BharatBiotech nasal vaccine showing good results in phase II trial: Chairman""

#Covaxin  #Vaccigen #HealthCanada… https://t.co/WuzbwmBQcX"
2021-10-23 11:14:55,First it was #AstraZeneca now #Moderna. Guess what @ScottMorrisonMP will do NOTHING! Terrible Prime Minister - Terr… https://t.co/TtsfQ3ZtGa
2021-10-23 11:08:05,I’m feeling a bit nauseous this morning after my #Pfizer booster shot. It’s happening a lot sooner and longer. It’s… https://t.co/LawB3kiWrH
2021-10-23 11:02:44,moderna x 3 no issues after booster but a sore arm. Easy peasy! #Moderna
2021-10-23 11:00:25,"45+ #BBMP #Bengaluru #CovidVaccine Availability for 23/10 at 04:30PM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:8… https://t.co/a9lp3tUAHv"
2021-10-23 11:00:15,"45+ #URBAN #Bengaluru #CovidVaccine Availability for 23/10 at 04:30PM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:… https://t.co/27wU4tEQPS"
2021-10-23 10:59:37,"News in May 
#COVISHIELD  will ramp up production to 15cr per month 
#COVAXIN will be 7.5cr per month 
New Vaxes of… https://t.co/TSZYGT33i4"
2021-10-23 10:55:28,One week left until my #Moderna booster fully kicks in. The sooner you get vaxxed the better. 💉 #vaccine
2021-10-23 10:50:32,"💉#Moderna, #J&amp;J #Boosters Now Available 
🦠#Vaccines For #Kids Coming In Week Ahead
💦#SupplyChain Mess Akin to Tossi… https://t.co/MBccnKtHRK"
2021-10-23 10:49:00,"#Vaccine, Vision &amp; Vishwas - Brains behind India’s #Covaxin. 
On Frankly Speaking with Navika Kumar, Bharat Biotech… https://t.co/5Oqntwurha"
2021-10-23 10:45:17,"WTF

F*&amp;^ing snake oil #pimp

#swindlers #charlatan #conartist #crook #deceiver 
#pfizer #moderna #astrazenica… https://t.co/xSLDUaDXUQ"
2021-10-23 10:42:49,Checked the latest yellow reporting statistics last night. They scrapped 5 #AstraZeneca deaths and one #moderna dea… https://t.co/lTVSHHukJf
2021-10-23 10:40:26,"@TarasKuzio @LevHavryliv #SputnikV - made in Russia, with a recipe stolen by Russia. https://t.co/Pjk0GwuQIC"
2021-10-23 10:32:13,"As Covaxin decision awaited, WHO says EUL recommendation process sometimes takes longer @BharatBiotech #covaxin… https://t.co/RifYjAgeVv"
2021-10-23 10:30:25,"18-44 #BBMP #Bengaluru #CovidVaccine Availability for 23/10 at 04:00PM
FREE Slots 
#COVISHIELD - Dose1:2187, Dose2:… https://t.co/ZW3yOtAU9K"
2021-10-23 10:30:15,"18-44 #URBAN #Bengaluru #CovidVaccine Availability for 23/10 at 04:00PM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose… https://t.co/Jrh3rkjJPj"
2021-10-23 10:30:04,"18-44 #RURAL #Bengaluru #CovidVaccine Availability for 23/10 at 04:00PM
FREE Slots 
#COVISHIELD - Dose1:115, Dose2:… https://t.co/8n2NdI0wK6"
2021-10-23 10:28:41,Did #DrKrishnaella @DrKrishnaElla give you any exclusive information on when can he stepup supplies of #COVAXIN and… https://t.co/EtnfNXZDQV
2021-10-23 10:23:51,"This ""bhaand"" @ArvindKejriwal distrusted #Covaxin &amp; #Covishield, just like he distrusted our #IndianArmy for his pe… https://t.co/LpxIF3weHC"
2021-10-23 10:21:02,"@sidhant Which vaccine?

Will they accept the #COVAXIN?"
2021-10-23 10:20:42,"Are you gonna get the booster? If I got #johnsonandjohnson the first time, should I go for a top off with #Moderna… https://t.co/AtUtCOBsMd"
2021-10-23 10:14:22,Out of touch with reality as a new reality: With no confusion Putin tries to convince his #VALDAI2021  audience tha… https://t.co/vO9tfnldKk
2021-10-23 10:13:00,"The Chinese #Sinovac #COVID19 #vaccine will be included in #Singapore's national vaccination program, the Ministry… https://t.co/vSaDoe0cHw"
2021-10-23 10:12:41,@CraigBr13961410 @DrTedros @State_IO @g20org @WHO @DrTedros ..as long as you don't burden the poor countries who (w… https://t.co/QwAmocRtoJ
2021-10-23 10:11:06,"Why delay to approve  #COVAXIN #WHO 

 It is noteworthy that it has been distributed to millions of people in India… https://t.co/4tx3Oz769D"
2021-10-23 10:10:00,@DrTedros @State_IO @WHO As long as you don't burden the poor countries who would be continuously needing double sh… https://t.co/vTEnLeZhbE
2021-10-23 10:06:09,"@mvankerkhove @WHO India is ready to share if you'll stop dragging ur feet on the #Late Emergency Approval, arnd 50… https://t.co/KKsqboXJ0Z"
2021-10-23 10:00:25,"45+ #BBMP #Bengaluru #CovidVaccine Availability for 23/10 at 03:30PM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:9… https://t.co/3TXa0jJqZs"
2021-10-23 10:00:14,"45+ #URBAN #Bengaluru #CovidVaccine Availability for 23/10 at 03:30PM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:… https://t.co/JaEm95jGkk"
2021-10-23 09:59:03,The biggest human trial is by #Covaxin #BharatBiotech @SuchitraElla @DrKrishnaElla so what results is @WHO… https://t.co/DfYORNLYa2
2021-10-23 09:58:06,"This is a momentous occasion and a very proud moment for the nation. 
Let's work together to turn our nation with 1… https://t.co/nDIT7nbB09"
2021-10-23 09:57:08,"#DrKrishnaElla MD, Chairman,  @BharatBiotech who saved many lives by giving indigenous COVID19  #COVAXIN… https://t.co/fcGaDHXDMo"
2021-10-23 09:54:30,@WHO How does it feel that poor countries can't get vaccines because of your greed? You know you can't supply Afric… https://t.co/sfEEMYjlrW
2021-10-23 09:52:05,"@DrTedros @State_IO @g20org #covaxin another solution, you want to save lives right?"
2021-10-23 09:49:00,"#Vaccine, Vision &amp; Vishwas - Brains behind India’s #Covaxin. 
On Frankly Speaking with Navika Kumar, Bharat Biotech… https://t.co/I8hqefAMAj"
2021-10-23 09:42:46,"@DrTedros #Covaxin is not yet approved by @WHO @doctorsoumya @DrMikeRyan 🌎 will suffer, Chinese Vaccine and Pharma… https://t.co/jgwtrgbYno"
2021-10-23 09:42:38,@WHO you know better than anyone that #covaxin is a very safe vaccine and will save many lives
2021-10-23 09:41:27,@WHO Instead of wasting time with advertisements and taking time not to harm other pharmaceutical companies with wh… https://t.co/U9RcBZVJe1
2021-10-23 09:35:49,"#Covaxin is still not approved by WHO. 
#justsaying"
2021-10-23 09:35:15,@tanawatofficial Rumor that he is a salesman for #Sinovac
2021-10-23 09:32:45,"Out there is 115 people who got vaccinated with #SputnikV ,they must be so confused, not knowing whether to get ano… https://t.co/8liN1PBsmF"
2021-10-23 09:32:23,"""Increased risk of heart inflammation from #Moderna #Covid jab in young men, US regulator says, after suspensions i… https://t.co/6jDLjzqFPZ"
2021-10-23 09:31:24,"@EOJinIndia @Abhina_Prakash @narendramodi Mr. Japanese Ambassador, your congratulations mean nothing if you refuse… https://t.co/O5SPMvxlk5"
2021-10-23 09:30:24,"18-44 #BBMP #Bengaluru #CovidVaccine Availability for 23/10 at 03:00PM
FREE Slots 
#COVISHIELD - Dose1:2187, Dose2:… https://t.co/IcaZw4lcmu"
2021-10-23 09:30:14,"18-44 #URBAN #Bengaluru #CovidVaccine Availability for 23/10 at 03:00PM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose… https://t.co/gjxna8QIEc"
2021-10-23 09:30:03,"18-44 #RURAL #Bengaluru #CovidVaccine Availability for 23/10 at 03:00PM
FREE Slots 
#COVISHIELD - Dose1:115, Dose2:… https://t.co/ZvpYmPltzR"
2021-10-23 09:22:25,"Got my #Moderna  booster shot yesterday. Feel like absolute poop. But, fully vaccinated, safer, alive, fabulous poop."
2021-10-23 09:20:00,An additional 4 million doses of China's #Sinopharm vaccines arrive in Myanmar https://t.co/3hcMXGuvHy
2021-10-23 09:11:49,"India's 100 crore Covid vaccine dose. Celebrating this, really ?

#VaccineCentury
#covishield 
#covaxin https://t.co/16lOAlhmG3"
2021-10-23 09:11:38,"COVID 19 VACCINATION UPDATE
Available Vaccines:
1. #Moderna Vaccine
2. #Pfizer Vaccine
3. #AstraZeneca Vaccine

Boo… https://t.co/uoXVBkTzoA"
2021-10-23 09:11:07,"🇸🇬💉Chinese #Sinovac COVID-19 vaccine to be included in #Singapore's national vaccination programme, the Ministry of… https://t.co/0gpcmEA5PW"
2021-10-23 09:10:27,"HERE ARE THE COVID 19 VACCINATION UPDATE HAVE A LOOK AT THEM 
Available Vaccines:
✓ #Moderna Vaccine
✓ #Pfizer Vacc… https://t.co/6IKDOY57op"
2021-10-23 09:08:05,I tested positive for COVID yesterday. I am waiting on a call to go in for some monoclonal antibodies infusion.I am… https://t.co/qcAmrVfKw8
2021-10-23 09:07:31,"Are you aware of this? 

COVID 19 VACCINATION UPDATE
Available Vaccines:
1. #Moderna Vaccine
2. #Pfizer Vaccine
3.… https://t.co/wn7Ya9ic8n"
2021-10-23 09:07:13,@WHO Fire your social media staff! It is WHO itself that is freaking lagging in accepting #COVAXIN ! Do that first… https://t.co/odjDkWpr55
2021-10-23 09:06:27,"""The #American 🇺🇸 #Pilot 👮🛫 dies in flight after #COVID #Vaxination. [#Thrombosis/#HeartAttack] 
#Airlines are retu… https://t.co/FyfeWaxtQ6"
2021-10-23 09:06:04,"Book your vaccine today from your nearest health care 
Available Vaccines:
1. #Moderna Vaccine
2. #Pfizer Vaccine
3… https://t.co/Btz6LNhwRQ"
2021-10-23 09:04:58,@WHO Approve #covaxin and the problem could be solved!! 😡😡
2021-10-23 09:04:13,"COVID 19 VACCINATION UPDATE
Available Vaccines:
1. #Moderna Vaccine
2. #Pfizer Vaccine
3. #AstraZeneca Vaccine

Boo… https://t.co/s9fLZr1U2m"
2021-10-23 09:02:32,"2nd Dose Done

#vaccinated 
#Sinopharm  #SriLanka 

#Beast || #Master || #Thalapathy66 || @actorvijay… https://t.co/hKNzgjHcCA"
2021-10-23 09:00:31,"45+ #BBMP #Bengaluru #CovidVaccine Availability for 23/10 at 02:30PM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:1… https://t.co/WhdF3vcEUA"
2021-10-23 09:00:21,"45+ #URBAN #Bengaluru #CovidVaccine Availability for 23/10 at 02:30PM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:… https://t.co/ZcJo19C5A5"
2021-10-23 08:49:48,I can't wait for NAMIBIAN SCIENTISTS   to come tell us wich SCIENCE AND SCIENTIFIC METHODS did they use before they… https://t.co/HZLIJTZxdf
2021-10-23 08:49:00,"#Vaccine, Vision &amp; Vishwas - Brains behind India’s #Covaxin. 
On Frankly Speaking with Navika Kumar, Bharat Biotech… https://t.co/pKHTNoj1Mj"
2021-10-23 08:47:24,"@sairampersonal @TimesNow @DrShashiPanja Are you being paid by tweet? Earned your 6 Rs?

You conveniently forgot th… https://t.co/rWOnZ24GAN"
2021-10-23 08:44:52,@sairampersonal @TimesNow @JhaSanjay @INCIndia It is very obvious you're being paid 2 Rs to lick your masters shit.… https://t.co/MEEfyDPnQX
2021-10-23 08:43:25,@sairampersonal @TimesNow @JhaSanjay You conveniently forgot that #Covaxin is not taken seriously anywhere because… https://t.co/4yeeHG5XiW
2021-10-23 08:38:13,"Cancer patients and/or immunocompromised should go for #Moderna vaccine full doze 100 might two shots.
#Pakistan… https://t.co/iTq84SWHzn"
2021-10-23 08:30:24,"18-44 #BBMP #Bengaluru #CovidVaccine Availability for 23/10 at 02:00PM
FREE Slots 
#COVISHIELD - Dose1:2186, Dose2:… https://t.co/ntepdu5RrR"
2021-10-23 08:30:14,"18-44 #URBAN #Bengaluru #CovidVaccine Availability for 23/10 at 02:00PM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose… https://t.co/Hh1ykCQbuG"
2021-10-23 08:30:03,"18-44 #RURAL #Bengaluru #CovidVaccine Availability for 23/10 at 02:00PM
FREE Slots 
#COVISHIELD - Dose1:115, Dose2:… https://t.co/ZaMpckPRDH"
2021-10-23 08:29:34,"COVID 19 VACCINATION UPDATE
Available Vaccines:
1. #Moderna Vaccine
2. #AstraZeneca Vaccine
Book your appointment v… https://t.co/5DJ2ELybu9"
2021-10-23 08:25:52,"In Thailand, people need to pay around $50 per dose for  #Moderna Vaccine while it is free in other countries. #โมเดอร์นาอยู่ไหน"
2021-10-23 08:22:59,"Read this thread. Marvel at their shamelessness. 

No wonder Pfizer can push booster shots for their miraculous 999… https://t.co/Mmfp3wkNjF"
2021-10-23 08:21:49,I would like to clarify with more detail that persons who did not take the 3rd dose of the #Sinovac vaccine will no… https://t.co/YaCIswQngf
2021-10-23 08:19:30,@CGTNOfficial Efficacy of this Chinese Made Vaccine #Sinovac  is Highly Questionable..It's most likely below 40%... https://t.co/oaDg3LFsNG
2021-10-23 08:13:33,"#Sinovac only has been taken up by 2% of the people in the country. If the MMTF, HSA or MOH thinks that the current… https://t.co/5cVs2p2p0O"
2021-10-23 08:11:28,"It's just...

#2GBoykott #lockdownmelbourne #Ungeimpfte #Trieste #Moderna #MedicalApartheid #coronavirus #dittatura… https://t.co/gqoeoLdMhk"
2021-10-23 08:08:45,"It not just #SputnikV .

#AstraZeneca can cause HIV transmission through saliva now,that's according to renowned Eu… https://t.co/Lc1N1lztaw"
2021-10-23 08:07:29,#Singapore #Sinovac vaccines now requires 3 doses to be considered as fully vaccinated. This isn’t science. Sinovac… https://t.co/6nSG5kkEt5
2021-10-23 08:06:00,"The Chinese #Sinovac COVID-19 #vaccine will be included in Singapore's national vaccination program, the Ministry o… https://t.co/R7BuQ77Dzm"
2021-10-23 08:04:04,@mansukhmandviya Congrats @mansukhmandviya 🇮🇳 🙌🏻. The BEST #vaccine Americans  and the whole world can’t (yet) get… https://t.co/Y9Da1dF6av
2021-10-23 08:00:25,"45+ #BBMP #Bengaluru #CovidVaccine Availability for 23/10 at 01:30PM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:1… https://t.co/QgbzbwkiYo"
2021-10-23 08:00:15,"45+ #URBAN #Bengaluru #CovidVaccine Availability for 23/10 at 01:30PM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:… https://t.co/2dabn5ix7V"
2021-10-23 08:00:15,Got my third moderna dose tonight! #vaccinated #COVIDVaccination #Moderna #BoosterShots #FullyVaccinated
2021-10-23 08:00:14,"18-44 #BBMP #Bengaluru #CovidVaccine Availability for 20/10 at 05:00PM
FREE Slots 
#COVISHIELD – Dose1:2345, Dose2:… https://t.co/ZzOaitN4Z4"
2021-10-23 07:52:05,1st dose #Moderna https://t.co/QQBNAi9ysj
2021-10-23 07:50:12,Debt Rattle October 23 2021 #Assange #boosters #Delta #Fantasyland #LauriLove #magnesium #Moderna #NATO #Snowden… https://t.co/QbQK0TRsns
2021-10-23 07:49:00,"#Vaccine, Vision &amp; Vishwas - Brains behind India’s #Covaxin. 
On Frankly Speaking with Navika Kumar, Bharat Biotech… https://t.co/MiwTz4MCTi"
2021-10-23 07:48:20,@SatishKTM @WHO Doesn't delaying #Covax supplies to coerce @who to approve #covaxin tantamount to blackmail?
2021-10-23 07:46:23,Got my First dose #Sinovac
2021-10-23 07:43:05,"Singapore approves use of #Sinovac ahead of allowing vaccinated employees to return to workplace from Jan 1, 2022 https://t.co/z1zI8KCSwX"
2021-10-23 07:42:16,"@WHO @BharatBiotech @DrKrishnaElla @RachesElla @SuchitraElla @doctorsoumya @MoHFW_INDIA @veccine

Hopefully… https://t.co/UDrOKKXSp3"
2021-10-23 07:39:41,"☺
#Vaccinated ✅
1st dose💉,... #Pfizer ❤
.............
#PfizerBiontech #Pfizervaccine 
#LKA  #SriLanka 
#COVID19 #COVID19SL"
2021-10-23 07:39:02,TODAY: #Pfizer #Moderna &amp; #AstraZeneca first &amp; second COVID vaccine doses are available from the Homecare Pharmacy… https://t.co/mOty01qBib
2021-10-23 07:30:26,"18-44 #BBMP #Bengaluru #CovidVaccine Availability for 23/10 at 01:00PM
FREE Slots 
#COVISHIELD - Dose1:2186, Dose2:… https://t.co/urPL0gWiec"
2021-10-23 07:30:15,"18-44 #URBAN #Bengaluru #CovidVaccine Availability for 23/10 at 01:00PM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose… https://t.co/F1LLxvwZdn"
2021-10-23 07:30:05,"18-44 #RURAL #Bengaluru #CovidVaccine Availability for 23/10 at 01:00PM
FREE Slots 
#COVISHIELD - Dose1:117, Dose2:… https://t.co/C4kcYDY8bO"
2021-10-23 07:23:57,Scientists at the US FDA said on Friday that the likely benefits of giving the Pfizer/BioNTech COVID-19 vaccine to… https://t.co/ZNYqyyGyow
2021-10-23 07:18:45,"Another proof of #Sinopharm &amp; #Sinovac failure
-Efficiency of #Chinese vaccines was always questionable, courtesy o… https://t.co/KB9gghUs1m"
2021-10-23 07:10:05,"Omwati neeh #SputnikV oha topifa eecondoma and increases the chances of HIV infection ile ongeipi?

Does other Covi… https://t.co/M3CZQB6RiU"
2021-10-23 07:09:11,"@hughosmond @EssexPR Get your booster! Then you can continue catching the disease, and passing it on, but at least… https://t.co/LXSDvUKVuS"
2021-10-23 07:06:07,"Just 21% of the grown-up populace of India has been controlled the #Covid #Vaccine, while the worldwide normal is 3… https://t.co/zWfJn8areY"
2021-10-23 07:05:03,"@DrMikeRyan from one Irishman to another, your a disgrace by allowing WHO to be manipulated by Pfizer with the dela… https://t.co/zDy3vriguB"
2021-10-23 07:02:36,🇨🇳✈️🇲🇲#Myanmar received another 4 million doses of Chinese #Sinopharm vaccines from China. https://t.co/Rae1ZxwzNX
2021-10-23 07:02:13,"Actually, the #Chinese #Sinopharm vaccine is causing many new cases of #Covid. https://t.co/hKckIEdgEa"
2021-10-23 07:01:50,"@ajitdatta Actually, the #Chinese #Sinopharm vaccine is causing many new cases of #Covid."
2021-10-23 07:00:28,"45+ #BBMP #Bengaluru #CovidVaccine Availability for 23/10 at 12:30PM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:1… https://t.co/BHKDkfGBZb"
2021-10-23 07:00:18,"45+ #URBAN #Bengaluru #CovidVaccine Availability for 23/10 at 12:30PM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:… https://t.co/gzbhh29m9u"
2021-10-23 07:00:01,Ystd another 4 million doses of #Sinopharm #vaccines arrived in #Myanmar! To date China has provided Myanmar w/ 30.… https://t.co/r5kA5rn71k
2021-10-23 06:53:56,@WHO @DrTedros @g20org Devil quoting scriptures ! You are the last person who's supposed to be talking abt 'transpa… https://t.co/eRptvfUFtM
2021-10-23 06:49:00,"#Vaccine, Vision &amp; Vishwas - Brains behind India’s #Covaxin. 
On Frankly Speaking with Navika Kumar, Bharat Biotech… https://t.co/QlzwB2tN0o"
2021-10-23 06:34:11,Sinopharma vaccine of China Virus creator was approved by @WHO in 10 days! Maker of #Covaxin is getting harassed! What explains??
2021-10-23 06:30:41,"Selling: #NitrileGloves, #1860 #FaceMasks, #Vaccines #SputnikV, #syringes. Contact sales: https://t.co/gWmRopLARO o… https://t.co/pUOsbjyvwC"
2021-10-23 06:30:25,"18-44 #BBMP #Bengaluru #CovidVaccine Availability for 23/10 at 12:00PM
FREE Slots 
#COVISHIELD - Dose1:2188, Dose2:… https://t.co/6yxFIEd0m9"
2021-10-23 06:30:14,"18-44 #URBAN #Bengaluru #CovidVaccine Availability for 23/10 at 12:00PM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose… https://t.co/mTlYDJWdDw"
2021-10-23 06:30:04,"18-44 #RURAL #Bengaluru #CovidVaccine Availability for 23/10 at 12:00PM
FREE Slots 
#COVISHIELD - Dose1:116, Dose2:… https://t.co/lfCyrLa0XG"
2021-10-23 06:19:00,"2nd dose of #Sinopharm Completed 

#Vaccinated 

#Beast #Master #TeamThalapathyBloods @actorvijay #Tharsh"
2021-10-23 06:15:14,#FDA says benefits outweigh risks for #PfizerBioNTech COVID-19 vaccine in #children https://t.co/1KI02IDdsu
2021-10-23 06:00:25,"45+ #BBMP #Bengaluru #CovidVaccine Availability for 23/10 at 11:30AM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:1… https://t.co/Xza2CcC4GZ"
